Time,event_type,data.policy_id,data.policy_action,data.policy_name,data.risk_level,data.risk_score,data.rule_id,data.rule_name,data.userid,time,data.decision_decisionCode,data.applicationid,data.applicationname,year,month,day
"Jun 28, 2023 @ 18:53:25.832",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 28, 2023 @ 18:53:25.832",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,28
"Jun 28, 2023 @ 00:04:04.249",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid016,"Jun 28, 2023 @ 00:04:04.249",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,27
"Jun 27, 2023 @ 21:26:44.094",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jun 27, 2023 @ 21:26:44.094",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,27
"Jun 27, 2023 @ 21:26:12.967",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 27, 2023 @ 21:26:12.967",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,27
"Jun 26, 2023 @ 16:17:40.185",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid004,"Jun 26, 2023 @ 16:17:40.185",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,26
"Jun 26, 2023 @ 16:16:35.149",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid004,"Jun 26, 2023 @ 16:16:35.149",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,26
"Jun 25, 2023 @ 03:13:27.558",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid016,"Jun 25, 2023 @ 03:13:27.558",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 18:34:01.898",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid009,"Jun 24, 2023 @ 18:34:01.898",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 18:33:40.265",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 24, 2023 @ 18:33:40.265",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 18:08:54.340",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jun 24, 2023 @ 18:08:54.340",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 18:08:30.074",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 24, 2023 @ 18:08:30.074",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 18:01:13.102",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid008,"Jun 24, 2023 @ 18:01:13.102",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 18:00:36.984",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jun 24, 2023 @ 18:00:36.984",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 17:27:03.710",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid009,"Jun 24, 2023 @ 17:27:03.710",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 17:26:43.036",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 24, 2023 @ 17:26:43.036",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 12:28:12.471",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid002,"Jun 24, 2023 @ 12:28:12.471",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 12:27:04.739",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 24, 2023 @ 12:27:04.739",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 12:21:17.317",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid008,"Jun 24, 2023 @ 12:21:17.317",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 12:20:45.654",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jun 24, 2023 @ 12:20:45.654",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 12:15:56.059",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid001,"Jun 24, 2023 @ 12:15:56.059",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 12:15:05.585",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 24, 2023 @ 12:15:05.585",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,24
"Jun 24, 2023 @ 04:40:54.329",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid009,"Jun 24, 2023 @ 04:40:54.329",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,23
"Jun 24, 2023 @ 04:40:14.497",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 24, 2023 @ 04:40:14.497",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,23
"Jun 24, 2023 @ 04:35:40.483",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid008,"Jun 24, 2023 @ 04:35:40.483",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,23
"Jun 24, 2023 @ 04:35:20.247",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jun 24, 2023 @ 04:35:20.247",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,23
"Jun 24, 2023 @ 04:24:55.004",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jun 24, 2023 @ 04:24:55.004",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,23
"Jun 24, 2023 @ 04:23:56.983",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 24, 2023 @ 04:23:56.983",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,23
"Jun 24, 2023 @ 04:16:00.565",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 24, 2023 @ 04:16:00.565",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,23
"Jun 24, 2023 @ 04:15:39.908",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 24, 2023 @ 04:15:39.908",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,23
"Jun 23, 2023 @ 22:21:16.235",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid009,"Jun 23, 2023 @ 22:21:16.235",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,23
"Jun 23, 2023 @ 22:20:05.171",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 23, 2023 @ 22:20:05.171",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,23
"Jun 23, 2023 @ 21:50:36.935",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid002,"Jun 23, 2023 @ 21:50:36.935",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,23
"Jun 23, 2023 @ 21:50:14.902",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 23, 2023 @ 21:50:14.902",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,23
"Jun 22, 2023 @ 23:24:12.797",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid014,"Jun 22, 2023 @ 23:24:12.797",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,22
"Jun 22, 2023 @ 21:28:53.926",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid001,"Jun 22, 2023 @ 21:28:53.926",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,22
"Jun 22, 2023 @ 21:28:35.164",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 22, 2023 @ 21:28:35.164",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,22
"Jun 22, 2023 @ 20:12:53.358",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid001,"Jun 22, 2023 @ 20:12:53.358",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,22
"Jun 22, 2023 @ 20:12:42.620",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 22, 2023 @ 20:12:42.620",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,22
"Jun 21, 2023 @ 23:10:47.558",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid016,"Jun 21, 2023 @ 23:10:47.558",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 19:50:34.824",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid003,"Jun 21, 2023 @ 19:50:34.824",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 19:50:02.740",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid003,"Jun 21, 2023 @ 19:50:02.740",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 19:18:57.102",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid001,"Jun 21, 2023 @ 19:18:57.102",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 19:18:06.680",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 21, 2023 @ 19:18:06.680",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 19:01:09.228",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid014,"Jun 21, 2023 @ 19:01:09.228",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 16:19:08.087",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid008,"Jun 21, 2023 @ 16:19:08.087",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 16:18:40.438",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jun 21, 2023 @ 16:18:40.438",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 15:42:27.051",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid001,"Jun 21, 2023 @ 15:42:27.051",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 15:42:04.985",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 21, 2023 @ 15:42:04.985",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 15:38:18.514",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid008,"Jun 21, 2023 @ 15:38:18.514",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 15:37:46.387",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jun 21, 2023 @ 15:37:46.387",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 15:26:24.912",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 21, 2023 @ 15:26:24.912",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 15:04:02.683",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid008,"Jun 21, 2023 @ 15:04:02.683",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 15:03:36.886",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid008,"Jun 21, 2023 @ 15:03:36.886",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,21
"Jun 21, 2023 @ 06:58:35.073",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid001,"Jun 21, 2023 @ 06:58:35.073",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 21, 2023 @ 06:58:13.096",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 21, 2023 @ 06:58:13.096",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 21, 2023 @ 06:22:02.822",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid001,"Jun 21, 2023 @ 06:22:02.822",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 21, 2023 @ 06:21:03.381",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 21, 2023 @ 06:21:03.381",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 21, 2023 @ 02:57:58.096",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid014,"Jun 21, 2023 @ 02:57:58.096",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 21, 2023 @ 02:39:57.359",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid001,"Jun 21, 2023 @ 02:39:57.359",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 21, 2023 @ 02:39:43.333",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 21, 2023 @ 02:39:43.333",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 21, 2023 @ 02:12:19.639",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid001,"Jun 21, 2023 @ 02:12:19.639",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 21, 2023 @ 02:11:58.149",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 21, 2023 @ 02:11:58.149",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 21, 2023 @ 00:19:26.906",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid001,"Jun 21, 2023 @ 00:19:26.906",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 23:46:52.595",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid001,"Jun 20, 2023 @ 23:46:52.595",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 23:46:34.515",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 20, 2023 @ 23:46:34.515",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 23:29:11.848",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid001,"Jun 20, 2023 @ 23:29:11.848",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 23:28:54.174",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 20, 2023 @ 23:28:54.174",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 22:21:34.485",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid001,"Jun 20, 2023 @ 22:21:34.485",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 22:21:21.089",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 20, 2023 @ 22:21:21.089",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 21:59:39.320",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid002,"Jun 20, 2023 @ 21:59:39.320",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 21:59:19.904",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 20, 2023 @ 21:59:19.904",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 21:06:41.335",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid009,"Jun 20, 2023 @ 21:06:41.335",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 21:06:21.170",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 20, 2023 @ 21:06:21.170",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 20:49:17.121",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid001,"Jun 20, 2023 @ 20:49:17.121",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 20:49:03.474",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 20, 2023 @ 20:49:03.474",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 19:22:10.211",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid001,"Jun 20, 2023 @ 19:22:10.211",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 19:21:43.229",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 20, 2023 @ 19:21:43.229",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 17:03:47.686",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid001,"Jun 20, 2023 @ 17:03:47.686",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 17:03:35.988",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 20, 2023 @ 17:03:35.988",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 17:01:45.477",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid009,"Jun 20, 2023 @ 17:01:45.477",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 16:59:28.174",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 20, 2023 @ 16:59:28.174",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 16:55:30.029",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 20, 2023 @ 16:55:30.029",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 16:01:29.561",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid009,"Jun 20, 2023 @ 16:01:29.561",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 15:56:23.973",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 20, 2023 @ 15:56:23.973",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 15:52:49.727",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid016,"Jun 20, 2023 @ 15:52:49.727",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 15:10:09.943",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid001,"Jun 20, 2023 @ 15:10:09.943",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,20
"Jun 20, 2023 @ 15:09:48.172",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 20, 2023 @ 15:09:48.172",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,20
"Jun 19, 2023 @ 23:40:59.830",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid014,"Jun 19, 2023 @ 23:40:59.830",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,19
"Jun 19, 2023 @ 21:55:57.770",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid014,"Jun 19, 2023 @ 21:55:57.770",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,19
"Jun 19, 2023 @ 21:44:42.367",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid002,"Jun 19, 2023 @ 21:44:42.367",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,19
"Jun 19, 2023 @ 21:43:01.007",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 19, 2023 @ 21:43:01.007",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,19
"Jun 19, 2023 @ 20:50:06.159",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid002,"Jun 19, 2023 @ 20:50:06.159",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,19
